"_id","bssid","dayoftheweek","ssid","attractiveness","dateTime","latitude","longitude"
"1079","00:da:55:50:c5:1c","sex","50N43Everywhere","0","07-07-2017 at 18:33:14","37.1461","-8.54882"
"1080","00:da:55:50:c5:13","sex","50N43Everywhere","0","07-07-2017 at 18:38:46","37.1466","-8.54835"
"1081","00:57:d2:4b:b7:cd","sex","","0","07-07-2017 at 18:30:09","37.1464","-8.5483"
"1082","00:57:d2:4b:bc:11","sex","","0","07-07-2017 at 18:39:17","37.1475","-8.54763"
"1083","00:57:d2:4b:b7:c1","sex","","0","07-07-2017 at 18:38:09","37.1466","-8.54837"
"1084","00:57:d2:4b:b7:c5","sex","23ehUmafeprU","0","07-07-2017 at 18:33:45","37.1465","-8.54839"
"1085","00:57:d2:4b:bc:10","sex","U%5P3M(=-15si-(ED","0","07-07-2017 at 18:39:17","37.1475","-8.54763"
"1086","00:da:55:50:c5:10","sex","U%5P3M(=-15si-(ED","0","07-07-2017 at 18:32:47","37.146","-8.54885"
"1087","ac:5a:14:d8:de:36","sex","AndroidAP","0","07-07-2017 at 18:28:32","37.1464","-8.54827"
"1088","00:da:55:50:cb:c0","sex","U%5P3M(=-15si-(ED","0","07-07-2017 at 18:30:57","37.1465","-8.54827"
"1089","00:da:55:50:cb:c3","sex","50N43Everywhere","0","07-07-2017 at 18:32:12","37.1465","-8.54836"
"1090","5e:aa:fd:25:88:06","sex","SONOS","0","07-07-2017 at 18:38:46","37.1466","-8.54835"
"1091","00:41:d2:c0:92:9c","sex","50N43Everywhere","0","07-07-2017 at 18:38:46","37.1466","-8.54835"
"1092","a8:a6:68:e8:c4:43","sex","NOS_Internet_Movel_E8C443","0","07-07-2017 at 18:38:46","37.1466","-8.54835"
"1093","00:41:d2:c0:92:9e","sex","","0","07-07-2017 at 18:38:46","37.1466","-8.54835"
"1094","bc:14:01:a0:3b:28","sex","ZON-3B20","0","07-07-2017 at 18:38:46","37.1466","-8.54835"
"1095","bc:14:01:a0:3b:29","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:38:46","37.1466","-8.54835"
"1096","92:4e:2b:65:11:82","sex","Optimus-Kanguru-651181","0","07-07-2017 at 18:39:17","37.1475","-8.54763"
"1097","00:1d:aa:ec:e5:e0","sex","Kiwoko","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1098","30:91:8f:3c:43:3d","sex","Netplus-3C433D","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1099","80:2a:a8:79:39:f6","sex","overseas","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1100","80:2a:a8:79:36:a9","sex","overseas","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1101","c4:12:f5:e7:5f:80","sex","dlink","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1102","18:d6:c7:6a:c8:0e","sex","TP-LINK DOG","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1103","a8:4e:3f:2e:6f:e8","sex","NOS-6FE0","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1104","1c:ab:c0:d8:3e:88","sex","NOS-3E80","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1105","bc:14:01:8e:e5:08","sex","mitelo","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1106","1c:ab:c0:cb:d5:39","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:42:15","37.1534","-8.53825"
"1107","a8:4e:3f:2e:6f:e9","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:42:16","37.1534","-8.53825"
"1108","bc:14:01:8e:e5:09","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:42:16","37.1534","-8.53825"
"1109","00:05:ca:ba:af:29","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:42:16","37.1534","-8.53825"
"1110","c4:ea:1d:20:ba:91","sex","INFECTED ROUT","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1111","9c:97:26:4b:87:99","sex","MEO-4B8799","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1112","84:94:8c:ed:4e:e8","sex","NOS-4EE0","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1113","f0:f2:49:0f:68:c8","sex","NOS-68C0","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1114","a8:4e:3f:2b:fa:59","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1115","00:fc:8d:6a:27:29","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1116","84:94:8c:ed:4e:e9","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1117","f0:f2:49:d7:dd:b9","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1118","54:67:51:a5:c8:dd","sex","NOWO-5C8D8","0","07-07-2017 at 18:43:44","37.1585","-8.54374"
"1119","80:2a:a8:97:cb:63","sex","CARGLASS_WIFI","0","07-07-2017 at 18:43:45","37.1585","-8.54374"
"1120","f0:f2:49:4e:10:a8","sex","NOS-10A0","0","07-07-2017 at 18:43:45","37.1585","-8.54374"
"1121","00:37:b7:4f:d3:41","sex","Cabovisao-D33B","0","07-07-2017 at 18:43:45","37.1585","-8.54374"
"1122","00:05:ca:bb:a4:f8","sex","ZON-A4F0","0","07-07-2017 at 18:43:45","37.1585","-8.54374"
"1123","e8:74:e6:5a:83:52","sex","ADSLPT-AB95157","0","07-07-2017 at 18:43:45","37.1585","-8.54374"
"1124","f0:f2:49:4e:10:a9","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:43:45","37.1585","-8.54374"
"1125","00:05:ca:bb:a4:f9","sex","NOS_WIFI_Fon","0","07-07-2017 at 18:43:45","37.1585","-8.54374"
"1126","30:91:8f:43:ef:5b","sex","MEO-43EF5B","0","07-07-2017 at 18:45:43","37.1618","-8.57587"
"1127","98:e7:f4:1e:fb:fd","sex","DIRECT-FC-HP Officejet 5740","0","07-07-2017 at 18:50:06","37.1897","-8.58784"
"1128","a4:b1:e9:f2:38:7e","sex","MEO-F2387E","0","07-07-2017 at 18:50:43","37.1939","-8.58993"
"1129","c0:4a:00:cb:16:c5","sex"," Luis","0","07-07-2017 at 18:52:29","37.2034","-8.59046"
"1130","58:98:35:bb:56:19","sex","CASA 155","0","07-07-2017 at 18:52:29","37.2034","-8.59046"
"1131","1c:a5:32:85:f9:ad","sex","EXT2-CASA 155","0","07-07-2017 at 18:52:29","37.2034","-8.59046"
"1132","9c:97:26:4b:7a:3f","sex","MEO-4B7A3F","0","07-07-2017 at 18:52:29","37.2034","-8.59046"
"1133","f6:b7:e2:27:d4:02","sex","DIRECT-LM-BRAVIA","0","07-07-2017 at 22:06:06","37.2033","-8.59055"
